SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
1,Conferentie-TUD,00:1b:90:76:d3:f9,-64,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,tudelft-dastud,00:1b:90:76:d3:fb,-64,5680,[WPA2-EAP-CCMP][ESS],0

1,eduroam,00:1b:90:76:d3:ff,-64,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

1,Conferentie-TUD,00:1b:90:76:d3:f6,-66,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,tudelft-dastud,00:1b:90:76:d3:f4,-66,2412,[WPA2-EAP-CCMP][ESS],0

1,eduroam,00:1b:90:76:d3:f0,-67,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

1,TUvisitor,00:1b:90:76:d3:fc,-64,5680,[ESS],0

1,TUvisitor,00:1b:90:76:d3:f3,-66,2412,[ESS],0

1,mfold-dlink,00:26:5a:a9:99:46,-74,2447,[WPA2-PSK-CCMP][WPS][ESS],0

1,mfold-linksys,00:25:9c:ca:87:ee,-80,2447,[WPA2-PSK-CCMP][WPS][ESS],0

1,Conferentie-TUD,1c:aa:07:7b:28:09,-78,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,Conferentie-TUD,00:1b:90:76:ce:16,-74,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,eduroam,00:1b:90:76:ce:10,-75,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

1,tudelft-dastud,00:1b:90:76:ce:14,-76,2462,[WPA2-EAP-CCMP][ESS],0

1,TUvisitor,00:1b:90:76:ce:13,-75,2462,[ESS],0

1,C150BRS4,00:22:f7:20:a1:98,-81,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],0

1,tudelft-dastud,1c:aa:07:7b:28:0b,-79,5220,[WPA2-EAP-CCMP][ESS],0

1,eduroam,1c:aa:07:7b:28:0f,-79,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

1,TUvisitor,1c:aa:07:7b:28:0c,-79,5220,[ESS],0

1,sape,20:c9:d0:18:43:f3,-89,2412,[WPA2-PSK-CCMP][ESS],0

1,Conferentie-TUD,00:1b:90:76:ce:19,-85,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,tudelft-dastud,00:1b:90:76:ce:1b,-86,5580,[WPA2-EAP-CCMP][ESS],0

1,eduroam,00:1b:90:76:ce:1f,-86,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

1,TUvisitor,00:1b:90:76:ce:1c,-86,5580,[ESS],0

1,eduroam,1c:aa:07:7b:37:d0,-83,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

1,SLDE-™-2,5c:96:9d:65:76:8d,-89,2462,[WPA2-PSK-CCMP][ESS],0

1,Conferentie-TUD,d8:24:bd:4f:cf:16,-80,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,Conferentie-TUD,1c:aa:07:7b:37:d6,-84,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,TUvisitor,1c:aa:07:7b:37:d3,-82,2437,[ESS],0

1,tudelft-dastud,1c:aa:07:7b:28:04,-77,2412,[WPA2-EAP-CCMP][ESS],0

1,TUvisitor,d8:24:bd:4f:cf:13,-79,2412,[ESS],0

1,Conferentie-TUD,1c:aa:07:7b:28:06,-72,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

1,sape,20:c9:d0:18:43:f4,-89,5540,[WPA2-PSK-CCMP][ESS],0

1,tudelft-dastud,1c:aa:07:7b:37:d4,-85,2437,[WPA2-EAP-CCMP][ESS],0

1,TUvisitor,1c:aa:07:7b:28:03,-74,2412,[ESS],0

2,Conferentie-TUD,00:1b:90:76:d3:f9,-72,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

2,tudelft-dastud,00:1b:90:76:d3:fb,-73,5680,[WPA2-EAP-CCMP][ESS],0

2,eduroam,00:1b:90:76:d3:ff,-73,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

