SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
2,Conferentie-TUD,1c:aa:07:7b:37:d6,-67,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

2,eduroam,1c:aa:07:7b:37:df,-79,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

2,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

2,tudelft-dastud,1c:aa:07:7b:37:d4,-66,2437,[WPA2-EAP-CCMP][ESS],0

2,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

2,tudelft-dastud,1c:aa:07:7b:28:04,-47,2412,[WPA2-EAP-CCMP][ESS],0

2,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

2,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

2,TUvisitor,24:01:c7:76:27:33,-82,2462,[ESS],0

2,eduroam,1c:aa:07:7b:28:00,-45,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

2,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

2,TUvisitor,1c:aa:07:7b:37:d3,-67,2437,[ESS],0

3,tudelft-dastud,1c:aa:07:7b:28:0b,-43,5220,[WPA2-EAP-CCMP][ESS],0

3,eduroam,1c:aa:07:7b:28:0f,-42,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

3,Conferentie-TUD,1c:aa:07:7b:28:09,-42,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

3,Conferentie-TUD,1c:aa:07:7b:37:d9,-86,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

3,TUvisitor,1c:aa:07:7b:28:0c,-42,5220,[ESS],0

3,Conferentie-TUD,1c:aa:07:7b:28:06,-45,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

3,Conferentie-TUD,1c:aa:07:7b:37:d6,-67,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

3,eduroam,1c:aa:07:7b:37:df,-79,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

3,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

3,tudelft-dastud,1c:aa:07:7b:37:d4,-66,2437,[WPA2-EAP-CCMP][ESS],0

3,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

3,tudelft-dastud,1c:aa:07:7b:28:04,-47,2412,[WPA2-EAP-CCMP][ESS],0

3,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

3,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

3,TUvisitor,24:01:c7:76:27:33,-82,2462,[ESS],0

3,eduroam,1c:aa:07:7b:28:00,-45,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

3,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

3,TUvisitor,1c:aa:07:7b:37:d3,-67,2437,[ESS],0

4,tudelft-dastud,1c:aa:07:7b:28:0b,-43,5220,[WPA2-EAP-CCMP][ESS],0

4,eduroam,1c:aa:07:7b:28:0f,-42,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

4,Conferentie-TUD,1c:aa:07:7b:28:09,-42,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,Conferentie-TUD,1c:aa:07:7b:37:d9,-86,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,TUvisitor,1c:aa:07:7b:28:0c,-42,5220,[ESS],0

4,Conferentie-TUD,1c:aa:07:7b:28:06,-45,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,Conferentie-TUD,1c:aa:07:7b:37:d6,-67,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,eduroam,1c:aa:07:7b:37:df,-79,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

4,tudelft-dastud,1c:aa:07:7b:37:db,-80,5680,[WPA2-EAP-CCMP][ESS],0

4,tudelft-dastud,1c:aa:07:7b:37:d4,-66,2437,[WPA2-EAP-CCMP][ESS],0

4,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

4,tudelft-dastud,1c:aa:07:7b:28:04,-47,2412,[WPA2-EAP-CCMP][ESS],0

4,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

4,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,TUvisitor,24:01:c7:76:27:33,-82,2462,[ESS],0

4,eduroam,1c:aa:07:7b:28:00,-45,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

4,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

4,TUvisitor,1c:aa:07:7b:37:d3,-67,2437,[ESS],0

5,tudelft-dastud,1c:aa:07:7b:28:0b,-47,5220,[WPA2-EAP-CCMP][ESS],0

5,eduroam,1c:aa:07:7b:28:0f,-47,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,Conferentie-TUD,1c:aa:07:7b:28:09,-47,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,TUvisitor,1c:aa:07:7b:28:0c,-47,5220,[ESS],0

5,Conferentie-TUD,1c:aa:07:7b:28:06,-48,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,Conferentie-TUD,1c:aa:07:7b:37:d6,-65,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

5,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

5,tudelft-dastud,1c:aa:07:7b:28:04,-49,2412,[WPA2-EAP-CCMP][ESS],0

5,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,eduroam,1c:aa:07:7b:28:00,-49,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

5,TUvisitor,1c:aa:07:7b:37:d3,-66,2437,[ESS],0

5,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

5,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

5,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

6,tudelft-dastud,1c:aa:07:7b:28:0b,-47,5220,[WPA2-EAP-CCMP][ESS],0

6,eduroam,1c:aa:07:7b:28:0f,-47,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,Conferentie-TUD,1c:aa:07:7b:28:09,-47,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,TUvisitor,1c:aa:07:7b:28:0c,-47,5220,[ESS],0

6,Conferentie-TUD,1c:aa:07:7b:28:06,-48,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,Conferentie-TUD,1c:aa:07:7b:37:d6,-65,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

6,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

6,tudelft-dastud,1c:aa:07:7b:28:04,-49,2412,[WPA2-EAP-CCMP][ESS],0

6,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,eduroam,1c:aa:07:7b:28:00,-49,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

6,TUvisitor,1c:aa:07:7b:37:d3,-66,2437,[ESS],0

6,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

6,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

6,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

7,tudelft-dastud,1c:aa:07:7b:28:0b,-47,5220,[WPA2-EAP-CCMP][ESS],0

7,eduroam,1c:aa:07:7b:28:0f,-47,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,Conferentie-TUD,1c:aa:07:7b:28:09,-47,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,TUvisitor,1c:aa:07:7b:28:0c,-47,5220,[ESS],0

7,Conferentie-TUD,1c:aa:07:7b:28:06,-48,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,Conferentie-TUD,1c:aa:07:7b:37:d6,-65,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

7,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

7,tudelft-dastud,1c:aa:07:7b:28:04,-49,2412,[WPA2-EAP-CCMP][ESS],0

7,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,eduroam,1c:aa:07:7b:28:00,-49,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

7,TUvisitor,1c:aa:07:7b:37:d3,-66,2437,[ESS],0

7,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

7,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

7,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

8,tudelft-dastud,1c:aa:07:7b:28:0b,-47,5220,[WPA2-EAP-CCMP][ESS],0

8,eduroam,1c:aa:07:7b:28:0f,-47,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,Conferentie-TUD,1c:aa:07:7b:28:09,-47,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,TUvisitor,1c:aa:07:7b:28:0c,-47,5220,[ESS],0

8,Conferentie-TUD,1c:aa:07:7b:28:06,-48,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,Conferentie-TUD,1c:aa:07:7b:37:d6,-65,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

8,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

8,tudelft-dastud,1c:aa:07:7b:28:04,-49,2412,[WPA2-EAP-CCMP][ESS],0

8,eduroam,1c:aa:07:7b:37:d0,-68,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,Conferentie-TUD,24:01:c7:76:27:36,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,eduroam,1c:aa:07:7b:28:00,-49,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,tudelft-dastud,24:01:c7:76:27:34,-87,2462,[WPA2-EAP-CCMP][ESS],0

8,TUvisitor,1c:aa:07:7b:37:d3,-66,2437,[ESS],0

8,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

8,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

8,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

9,tudelft-dastud,1c:aa:07:7b:28:0b,-43,5220,[WPA2-EAP-CCMP][ESS],0

9,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

9,Conferentie-TUD,1c:aa:07:7b:28:06,-39,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,Conferentie-TUD,1c:aa:07:7b:37:d6,-69,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

9,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

9,tudelft-dastud,1c:aa:07:7b:28:04,-41,2412,[WPA2-EAP-CCMP][ESS],0

9,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,eduroam,1c:aa:07:7b:28:00,-41,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,TUvisitor,1c:aa:07:7b:37:d3,-68,2437,[ESS],0

9,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

9,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

9,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

10,tudelft-dastud,1c:aa:07:7b:28:0b,-43,5220,[WPA2-EAP-CCMP][ESS],0

10,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

10,Conferentie-TUD,1c:aa:07:7b:28:06,-39,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,Conferentie-TUD,1c:aa:07:7b:37:d6,-69,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

10,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

10,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

10,tudelft-dastud,1c:aa:07:7b:28:04,-41,2412,[WPA2-EAP-CCMP][ESS],0

10,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,eduroam,1c:aa:07:7b:28:00,-41,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

10,TUvisitor,1c:aa:07:7b:37:d3,-68,2437,[ESS],0

10,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

10,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

10,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

11,tudelft-dastud,1c:aa:07:7b:28:0b,-43,5220,[WPA2-EAP-CCMP][ESS],0

11,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

11,Conferentie-TUD,1c:aa:07:7b:28:06,-39,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,Conferentie-TUD,1c:aa:07:7b:37:d6,-69,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

11,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

11,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

11,tudelft-dastud,1c:aa:07:7b:28:04,-41,2412,[WPA2-EAP-CCMP][ESS],0

11,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,eduroam,1c:aa:07:7b:28:00,-41,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

11,TUvisitor,1c:aa:07:7b:37:d3,-68,2437,[ESS],0

11,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

11,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

11,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

12,tudelft-dastud,1c:aa:07:7b:28:0b,-43,5220,[WPA2-EAP-CCMP][ESS],0

12,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

12,Conferentie-TUD,1c:aa:07:7b:28:06,-39,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,Conferentie-TUD,1c:aa:07:7b:37:d6,-69,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

12,tudelft-dastud,1c:aa:07:7b:37:db,-82,5680,[WPA2-EAP-CCMP][ESS],0

12,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

12,tudelft-dastud,1c:aa:07:7b:28:04,-41,2412,[WPA2-EAP-CCMP][ESS],0

12,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,eduroam,1c:aa:07:7b:28:00,-41,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

12,TUvisitor,1c:aa:07:7b:37:d3,-68,2437,[ESS],0

12,tudelft-dastud,00:1b:90:76:ce:14,-84,2462,[WPA2-EAP-CCMP][ESS],0

12,TUvisitor,1c:aa:07:7b:28:03,-49,2412,[ESS],0

12,7inova_003138,04:84:8a:00:31:38,-94,2437,[WPS][ESS],0

13,tudelft-dastud,1c:aa:07:7b:28:0b,-44,5220,[WPA2-EAP-CCMP][ESS],0

13,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

13,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

13,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

13,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

13,Conferentie-TUD,1c:aa:07:7b:28:06,-44,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

13,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

13,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

13,tudelft-dastud,1c:aa:07:7b:28:04,-46,2412,[WPA2-EAP-CCMP][ESS],0

13,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

13,eduroam,1c:aa:07:7b:28:00,-45,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

13,TUvisitor,1c:aa:07:7b:37:d3,-74,2437,[ESS],0

13,tudelft-dastud,00:1b:90:76:ce:14,-85,2462,[WPA2-EAP-CCMP][ESS],0

13,tudelft-dastud,1c:aa:07:7b:37:d4,-70,2437,[WPA2-EAP-CCMP][ESS],0

14,tudelft-dastud,1c:aa:07:7b:28:0b,-44,5220,[WPA2-EAP-CCMP][ESS],0

14,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

14,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

14,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

14,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

14,Conferentie-TUD,1c:aa:07:7b:28:06,-44,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

14,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

14,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

14,tudelft-dastud,1c:aa:07:7b:28:04,-46,2412,[WPA2-EAP-CCMP][ESS],0

14,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

14,eduroam,1c:aa:07:7b:28:00,-45,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

14,TUvisitor,1c:aa:07:7b:37:d3,-74,2437,[ESS],0

14,tudelft-dastud,00:1b:90:76:ce:14,-85,2462,[WPA2-EAP-CCMP][ESS],0

14,tudelft-dastud,1c:aa:07:7b:37:d4,-70,2437,[WPA2-EAP-CCMP][ESS],0

15,tudelft-dastud,1c:aa:07:7b:28:0b,-44,5220,[WPA2-EAP-CCMP][ESS],0

15,eduroam,1c:aa:07:7b:28:0f,-43,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

15,Conferentie-TUD,1c:aa:07:7b:28:09,-43,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

15,Conferentie-TUD,1c:aa:07:7b:37:d9,-83,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

15,TUvisitor,1c:aa:07:7b:28:0c,-43,5220,[ESS],0

15,Conferentie-TUD,1c:aa:07:7b:28:06,-44,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

15,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

15,TUvisitor,1c:aa:07:7b:37:dc,-83,5680,[ESS],0

15,tudelft-dastud,1c:aa:07:7b:28:04,-46,2412,[WPA2-EAP-CCMP][ESS],0

15,eduroam,1c:aa:07:7b:37:d0,-71,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

15,eduroam,1c:aa:07:7b:28:00,-45,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

15,TUvisitor,1c:aa:07:7b:37:d3,-74,2437,[ESS],0

15,tudelft-dastud,00:1b:90:76:ce:14,-85,2462,[WPA2-EAP-CCMP][ESS],0

15,tudelft-dastud,1c:aa:07:7b:37:d4,-70,2437,[WPA2-EAP-CCMP][ESS],0

