SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
4,eduroam,1c:aa:07:7b:28:0f,-40,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

4,TUvisitor,1c:aa:07:7b:28:0c,-40,5220,[ESS],0

4,Conferentie-TUD,1c:aa:07:7b:37:d6,-72,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,Conferentie-TUD,1c:aa:07:7b:37:d9,-84,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,TUvisitor,1c:aa:07:7b:37:dc,-86,5680,[ESS],0

4,Conferentie-TUD,00:1b:90:76:ce:16,-85,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

4,tudelft-dastud,00:1b:90:76:ce:14,-85,2462,[WPA2-EAP-CCMP][ESS],0

4,tudelft-dastud,1c:aa:07:7b:28:04,-43,2412,[WPA2-EAP-CCMP][ESS],0

4,eduroam,1c:aa:07:7b:37:d0,-72,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

4,KLINUX,00:0e:a6:27:4d:fb,-90,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

4,Dubbele antenne,6c:fd:b9:5a:68:6c,-95,2427,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],0

4,TUvisitor,1c:aa:07:7b:37:d3,-69,2437,[ESS],0

4,,00:14:bf:dc:01:ff,-92,2437,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],0

4,TUvisitor,00:1b:90:76:ce:13,-85,2462,[ESS],0

5,eduroam,1c:aa:07:7b:28:0f,-66,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,Conferentie-TUD,1c:aa:07:7b:28:09,-67,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,tudelft-dastud,1c:aa:07:7b:28:0b,-67,5220,[WPA2-EAP-CCMP][ESS],0

5,Conferentie-TUD,1c:aa:07:7b:28:06,-64,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,Conferentie-TUD,00:1b:90:76:ce:16,-74,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,eduroam,1c:aa:07:7b:37:d0,-74,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,tudelft-dastud,1c:aa:07:7b:37:d4,-74,2437,[WPA2-EAP-CCMP][ESS],0

5,Conferentie-TUD,1c:aa:07:7b:37:d6,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,eduroam,00:1b:90:76:ce:10,-74,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,tudelft-dastud,00:1b:90:76:ce:14,-74,2462,[WPA2-EAP-CCMP][ESS],0

5,tudelft-dastud,00:1b:90:76:ce:1b,-80,5580,[WPA2-EAP-CCMP][ESS],0

5,Conferentie-TUD,00:1b:90:76:ce:19,-80,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

5,eduroam,00:1b:90:76:ce:1f,-80,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

5,KLINUX,00:0e:a6:27:4d:fb,-90,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

5,TUvisitor,1c:aa:07:7b:28:0c,-66,5220,[ESS],0

5,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

5,TUvisitor,00:1b:90:76:ce:13,-74,2462,[ESS],0

5,TUvisitor,00:1b:90:76:ce:1c,-80,5580,[ESS],0

5,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

6,eduroam,1c:aa:07:7b:28:0f,-66,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,Conferentie-TUD,1c:aa:07:7b:28:09,-67,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,tudelft-dastud,1c:aa:07:7b:28:0b,-67,5220,[WPA2-EAP-CCMP][ESS],0

6,Conferentie-TUD,1c:aa:07:7b:28:06,-64,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,Conferentie-TUD,00:1b:90:76:ce:16,-74,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,eduroam,1c:aa:07:7b:37:d0,-74,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,tudelft-dastud,1c:aa:07:7b:37:d4,-74,2437,[WPA2-EAP-CCMP][ESS],0

6,Conferentie-TUD,1c:aa:07:7b:37:d6,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,eduroam,00:1b:90:76:ce:10,-74,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,tudelft-dastud,00:1b:90:76:ce:14,-74,2462,[WPA2-EAP-CCMP][ESS],0

6,tudelft-dastud,00:1b:90:76:ce:1b,-80,5580,[WPA2-EAP-CCMP][ESS],0

6,Conferentie-TUD,00:1b:90:76:ce:19,-80,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

6,eduroam,00:1b:90:76:ce:1f,-80,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

6,KLINUX,00:0e:a6:27:4d:fb,-90,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

6,TUvisitor,1c:aa:07:7b:28:0c,-66,5220,[ESS],0

6,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

6,TUvisitor,00:1b:90:76:ce:13,-74,2462,[ESS],0

6,TUvisitor,00:1b:90:76:ce:1c,-80,5580,[ESS],0

6,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

