SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
290,sape,20:c9:d0:18:43:f4,-84,5540,[WPA2-PSK-CCMP][ESS],0

290,C150BRS4,00:22:f7:20:a1:98,-69,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],0

290,mfold-linksys,00:25:9c:ca:87:ee,-64,2447,[WPA2-PSK-CCMP][WPS][ESS],0

290,P2PROSHANGUPTA-PC,78:e4:00:dc:ca:0e,-89,2462,[WPA2-PSK-CCMP][ESS],0

290,Conferentie-TUD,b8:be:bf:b7:7c:46,-84,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

290,tudelft-dastud,b8:be:bf:b7:7c:44,-81,2462,[WPA2-EAP-CCMP][ESS],0

290,Conferentie-TUD,1c:aa:07:7b:28:06,-79,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

290,eduroam,b8:be:bf:b7:7c:40,-80,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

290,,00:19:aa:76:70:00,-91,2412,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

290,Ahmed’s MacBook Pro,20:c9:d0:b8:05:67,-92,2462,[WPA2-PSK-CCMP][ESS],0

290,TUvisitor,b8:be:bf:b7:7c:43,-84,2462,[ESS],0

290,eduroam,1c:aa:07:7b:28:00,-80,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

291,Conferentie-TUD,00:1b:90:76:d3:f9,-61,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

291,tudelft-dastud,00:1b:90:76:d3:fb,-61,5680,[WPA2-EAP-CCMP][ESS],0

291,eduroam,00:1b:90:76:d3:ff,-62,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

291,Conferentie-TUD,00:1b:90:76:d3:f6,-49,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

291,tudelft-dastud,00:1b:90:76:d3:f4,-49,2412,[WPA2-EAP-CCMP][ESS],0

291,eduroam,00:1b:90:76:d3:f0,-49,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

291,P2P-Next,5c:d9:98:e3:e6:c4,-87,2437,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

291,SLDE-™-2,5c:96:9d:65:76:8d,-82,2462,[WPA2-PSK-CCMP][ESS],0

291,TUvisitor,00:1b:90:76:d3:fc,-62,5680,[ESS],0

291,TUvisitor,00:1b:90:76:d3:f3,-49,2412,[ESS],0

291,SLDE-™-2 5GHz,5c:96:9d:65:76:8e,-86,5500,[WPA2-PSK-CCMP][ESS],0

291,mfold-dlink,00:26:5a:a9:99:46,-56,2447,[WPA2-PSK-CCMP][WPS][ESS],0

291,sape,20:c9:d0:18:43:f3,-80,2412,[WPA2-PSK-CCMP][ESS],0

291,sape,20:c9:d0:18:43:f4,-84,5540,[WPA2-PSK-CCMP][ESS],0

291,C150BRS4,00:22:f7:20:a1:98,-69,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],0

291,mfold-linksys,00:25:9c:ca:87:ee,-64,2447,[WPA2-PSK-CCMP][WPS][ESS],0

291,P2PROSHANGUPTA-PC,78:e4:00:dc:ca:0e,-89,2462,[WPA2-PSK-CCMP][ESS],0

291,Conferentie-TUD,b8:be:bf:b7:7c:46,-84,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

