SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
275,Conferentie-TUD,1c:aa:07:7b:39:16,-59,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,Conferentie-TUD,1c:aa:07:6e:31:a9,-65,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,Conferentie-TUD,1c:aa:07:6e:31:a6,-62,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,Conferentie-TUD,1c:aa:07:7b:39:19,-70,5300,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,TUvisitor,1c:aa:07:6e:31:ac,-65,5220,[ESS],0

275,eduroam,1c:aa:07:6e:31:af,-65,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

275,tudelft-dastud,1c:aa:07:6e:31:ab,-64,5220,[WPA2-EAP-CCMP][ESS],0

275,tudelft-dastud,1c:aa:07:7b:39:1b,-71,5300,[WPA2-EAP-CCMP][ESS],0

275,Conferentie-TUD,1c:aa:07:7b:37:06,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,eduroam,1c:aa:07:7b:39:1f,-70,5300,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

275,sape,20:c9:d0:18:43:f3,-93,2412,[WPA2-PSK-CCMP][ESS],0

275,Korvezee49,6c:fd:b9:4b:ea:3c,-88,2452,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

275,TUvisitor,1c:aa:07:7b:39:1c,-70,5300,[ESS],0

275,TUvisitor,1c:aa:07:7b:39:13,-64,2412,[ESS],0

275,TUvisitor,00:1b:90:76:d3:f3,-78,2412,[ESS],0

275,mfold-dlink,00:26:5a:a9:99:46,-86,2447,[WPA2-PSK-CCMP][WPS][ESS],0

275,tudelft-dastud,00:1b:90:76:d3:f4,-79,2412,[WPA2-EAP-CCMP][ESS],0

275,mfold-linksys,00:25:9c:ca:87:ee,-87,2447,[WPA2-PSK-CCMP][WPS][ESS],0

275,eduroam,1c:aa:07:7b:39:10,-60,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

275,Conferentie-TUD,24:01:c7:76:2a:36,-85,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,TUvisitor,1c:aa:07:7b:37:03,-77,2437,[ESS],0

275,TarValon,58:6d:8f:cb:2d:e0,-90,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

275,tudelft-dastud,1c:aa:07:7b:39:14,-62,2412,[WPA2-EAP-CCMP][ESS],0

275,Router_Joost,48:f8:b3:40:f1:a9,-87,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

275,tudelft-dastud,1c:aa:07:6e:31:a4,-62,2462,[WPA2-EAP-CCMP][ESS],0

275,eduroam,00:1b:90:76:d3:f0,-79,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

275,SANDER,1c:af:f7:18:0e:4a,-92,2437,[WPA2-PSK-CCMP][ESS],0

275,tudelft-dastud,1c:aa:07:7b:37:04,-76,2437,[WPA2-EAP-CCMP][ESS],0

275,eduroam,1c:aa:07:7b:37:00,-74,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

275,Conferentie-TUD,00:1b:90:76:d3:f6,-79,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,,00:19:aa:76:70:00,-92,2412,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

275,Conferentie-TUD,1c:aa:07:7b:37:09,-85,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,FlyingBlues,d4:ca:6d:98:ed:ea,-86,2447,[WPA2-PSK-CCMP][ESS],0

275,PANINVEST,88:dc:96:10:cc:80,-90,2462,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

275,VGV7519F470E4,88:03:55:f4:70:e4,-90,2422,[WPA2-PSK-CCMP][WPS][ESS],0

275,ANNANetwork,6c:fd:b9:4b:db:26,-91,2442,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

275,TUvisitor,24:01:c7:76:2a:33,-84,2437,[ESS],0

275,7inova_003138,04:84:8a:00:31:38,-88,2437,[WPS][ESS],0

275,Conferentie-TUD,24:01:c7:76:2a:39,-86,5260,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

275,tudelft-dastud,24:01:c7:76:2a:3b,-87,5260,[WPA2-EAP-CCMP][ESS],0

275,SitecomC2D19C,00:0c:f6:c2:d1:9c,-85,2462,[WPA2-PSK-CCMP][WPS][ESS],0

275,TP-LINK_rabbit_he,10:fe:ed:dd:5a:36,-89,2452,[WPA2-PSK-CCMP][WPS][ESS],0

276,Conferentie-TUD,00:1b:90:76:d3:f9,-86,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,tudelft-dastud,00:1b:90:76:d3:fb,-86,5680,[WPA2-EAP-CCMP][ESS],0

276,TUvisitor,00:1b:90:76:d3:fc,-86,5680,[ESS],0

276,eduroam,00:1b:90:76:d3:ff,-84,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

276,P2PROSHANGUPTA-PC,78:e4:00:dc:ca:0e,-66,2462,[WPA2-PSK-CCMP][ESS],0

276,SLDE-™-2,5c:96:9d:65:76:8d,-70,2462,[WPA2-PSK-CCMP][ESS],0

276,P2P-Next,5c:d9:98:e3:e6:c4,-73,2437,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

276,SLDE-™-2 5GHz,5c:96:9d:65:76:8e,-76,5500,[WPA2-PSK-CCMP][ESS],0

276,Conferentie-TUD,1c:aa:07:7b:39:16,-59,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,Conferentie-TUD,1c:aa:07:6e:31:a9,-65,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,Conferentie-TUD,1c:aa:07:6e:31:a6,-62,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,Conferentie-TUD,1c:aa:07:7b:39:19,-70,5300,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,TUvisitor,1c:aa:07:6e:31:ac,-65,5220,[ESS],0

276,eduroam,1c:aa:07:6e:31:af,-65,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

276,tudelft-dastud,1c:aa:07:6e:31:ab,-64,5220,[WPA2-EAP-CCMP][ESS],0

276,tudelft-dastud,1c:aa:07:7b:39:1b,-71,5300,[WPA2-EAP-CCMP][ESS],0

276,Conferentie-TUD,1c:aa:07:7b:37:06,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,eduroam,1c:aa:07:7b:39:1f,-70,5300,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

276,sape,20:c9:d0:18:43:f3,-93,2412,[WPA2-PSK-CCMP][ESS],0

276,Korvezee49,6c:fd:b9:4b:ea:3c,-88,2452,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

276,TUvisitor,1c:aa:07:7b:39:1c,-70,5300,[ESS],0

276,TUvisitor,1c:aa:07:7b:39:13,-64,2412,[ESS],0

276,TUvisitor,00:1b:90:76:d3:f3,-78,2412,[ESS],0

276,mfold-dlink,00:26:5a:a9:99:46,-86,2447,[WPA2-PSK-CCMP][WPS][ESS],0

276,tudelft-dastud,00:1b:90:76:d3:f4,-79,2412,[WPA2-EAP-CCMP][ESS],0

276,mfold-linksys,00:25:9c:ca:87:ee,-87,2447,[WPA2-PSK-CCMP][WPS][ESS],0

276,eduroam,1c:aa:07:7b:39:10,-60,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

276,Conferentie-TUD,24:01:c7:76:2a:36,-85,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,TUvisitor,1c:aa:07:7b:37:03,-77,2437,[ESS],0

276,TarValon,58:6d:8f:cb:2d:e0,-90,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

276,tudelft-dastud,1c:aa:07:7b:39:14,-62,2412,[WPA2-EAP-CCMP][ESS],0

276,Router_Joost,48:f8:b3:40:f1:a9,-87,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

276,tudelft-dastud,1c:aa:07:6e:31:a4,-62,2462,[WPA2-EAP-CCMP][ESS],0

276,eduroam,00:1b:90:76:d3:f0,-79,2412,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

276,SANDER,1c:af:f7:18:0e:4a,-92,2437,[WPA2-PSK-CCMP][ESS],0

276,tudelft-dastud,1c:aa:07:7b:37:04,-76,2437,[WPA2-EAP-CCMP][ESS],0

276,eduroam,1c:aa:07:7b:37:00,-74,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

276,Conferentie-TUD,00:1b:90:76:d3:f6,-79,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,,00:19:aa:76:70:00,-92,2412,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

276,Conferentie-TUD,1c:aa:07:7b:37:09,-85,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,FlyingBlues,d4:ca:6d:98:ed:ea,-86,2447,[WPA2-PSK-CCMP][ESS],0

276,PANINVEST,88:dc:96:10:cc:80,-90,2462,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

276,VGV7519F470E4,88:03:55:f4:70:e4,-90,2422,[WPA2-PSK-CCMP][WPS][ESS],0

276,ANNANetwork,6c:fd:b9:4b:db:26,-91,2442,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

276,TUvisitor,24:01:c7:76:2a:33,-84,2437,[ESS],0

276,7inova_003138,04:84:8a:00:31:38,-88,2437,[WPS][ESS],0

276,Conferentie-TUD,24:01:c7:76:2a:39,-86,5260,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

276,tudelft-dastud,24:01:c7:76:2a:3b,-87,5260,[WPA2-EAP-CCMP][ESS],0

276,SitecomC2D19C,00:0c:f6:c2:d1:9c,-85,2462,[WPA2-PSK-CCMP][WPS][ESS],0

276,TP-LINK_rabbit_he,10:fe:ed:dd:5a:36,-89,2452,[WPA2-PSK-CCMP][WPS][ESS],0

277,Conferentie-TUD,00:1b:90:76:d3:f9,-82,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,tudelft-dastud,00:1b:90:76:d3:fb,-82,5680,[WPA2-EAP-CCMP][ESS],0

277,TUvisitor,00:1b:90:76:d3:fc,-81,5680,[ESS],0

277,eduroam,00:1b:90:76:d3:ff,-81,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

277,P2PROSHANGUPTA-PC,78:e4:00:dc:ca:0e,-72,2462,[WPA2-PSK-CCMP][ESS],0

277,SLDE-™-2,5c:96:9d:65:76:8d,-76,2462,[WPA2-PSK-CCMP][ESS],0

277,P2P-Next,5c:d9:98:e3:e6:c4,-87,2437,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

277,SLDE-™-2 5GHz,5c:96:9d:65:76:8e,-82,5500,[WPA2-PSK-CCMP][ESS],0

277,Conferentie-TUD,1c:aa:07:7b:39:16,-57,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,Conferentie-TUD,1c:aa:07:6e:31:a9,-64,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,Conferentie-TUD,1c:aa:07:6e:31:a6,-66,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,Conferentie-TUD,1c:aa:07:7b:39:19,-63,5300,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,TUvisitor,1c:aa:07:6e:31:ac,-63,5220,[ESS],0

277,eduroam,1c:aa:07:6e:31:af,-62,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

277,tudelft-dastud,1c:aa:07:6e:31:ab,-64,5220,[WPA2-EAP-CCMP][ESS],0

277,tudelft-dastud,1c:aa:07:7b:39:1b,-64,5300,[WPA2-EAP-CCMP][ESS],0

277,Conferentie-TUD,1c:aa:07:7b:37:06,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,eduroam,1c:aa:07:7b:39:1f,-62,5300,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

277,Korvezee49,6c:fd:b9:4b:ea:3c,-90,2452,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

277,TUvisitor,1c:aa:07:7b:39:1c,-63,5300,[ESS],0

277,eduroam,1c:aa:07:7b:37:00,-75,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

277,Conferentie-TUD,00:1b:90:76:d3:f6,-82,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

277,FlyingBlues,d4:ca:6d:98:ed:ea,-86,2447,[WPA2-PSK-CCMP][ESS],0

277,TUvisitor,24:01:c7:76:2a:33,-80,2437,[ESS],0

277,SitecomC2D19C,00:0c:f6:c2:d1:9c,-90,2462,[WPA2-PSK-CCMP][WPS][ESS],0

277,eduroam,24:01:c7:76:2a:30,-80,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

277,TP-LINK_4C5D14,00:25:86:4c:5d:14,-89,2437,[WPA2-PSK-CCMP+TKIP-preauth][ESS],0

277,Rosheuvel,48:f8:b3:2e:39:93,-92,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],0

277,B52,64:70:02:85:1a:00,-92,2432,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],0

277,TUvisitor,1c:aa:07:6e:31:a3,-68,2462,[ESS],0

277,TUvisitor,1c:aa:07:7b:37:0c,-84,5220,[ESS],0

278,Conferentie-TUD,00:1b:90:76:d3:f9,-82,5680,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

278,tudelft-dastud,00:1b:90:76:d3:fb,-82,5680,[WPA2-EAP-CCMP][ESS],0

278,TUvisitor,00:1b:90:76:d3:fc,-81,5680,[ESS],0

278,eduroam,00:1b:90:76:d3:ff,-81,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

278,P2PROSHANGUPTA-PC,78:e4:00:dc:ca:0e,-72,2462,[WPA2-PSK-CCMP][ESS],0

