-75,4,0.014492754
-74,4,0.014492754
-73,8,0.028985508
-72,8,0.028985508
-71,8,0.028985508
-70,8,0.028985508
-69,8,0.028985508
-68,12,0.04347826
-67,4,0.014492754
-66,20,0.072463766
-65,20,0.072463766
-64,8,0.028985508
-63,16,0.057971016
-62,24,0.08695652
-61,16,0.057971016
-60,28,0.10144927
-59,20,0.072463766
-58,12,0.04347826
-57,20,0.072463766
-55,12,0.04347826
-54,8,0.028985508
-53,8,0.028985508
