-78,4,0.014652015
-75,12,0.043956045
-74,4,0.014652015
-73,8,0.02930403
-72,24,0.08791209
-71,16,0.05860806
-70,12,0.043956045
-69,32,0.11721612
-68,28,0.102564104
-67,24,0.08791209
-66,24,0.08791209
-65,21,0.07692308
-64,24,0.08791209
-63,4,0.014652015
-62,8,0.02930403
-61,12,0.043956045
-60,8,0.02930403
-59,4,0.014652015
-54,4,0.014652015
