-81,4,0.014652015
-80,8,0.02930403
-79,4,0.014652015
-78,16,0.05860806
-77,12,0.043956045
-76,8,0.02930403
-75,29,0.10622711
-74,16,0.05860806
-73,4,0.014652015
-72,16,0.05860806
-71,52,0.1904762
-70,28,0.102564104
-69,28,0.102564104
-68,8,0.02930403
-67,12,0.043956045
-66,20,0.07326008
-64,4,0.014652015
-60,4,0.014652015
