-84,4,0.01438849
-83,12,0.043165468
-82,14,0.05035971
-81,4,0.01438849
-80,8,0.02877698
-79,24,0.086330935
-78,32,0.11510792
-77,40,0.1438849
-76,16,0.05755396
-75,28,0.10071942
-74,24,0.086330935
-73,16,0.05755396
-72,4,0.01438849
-71,20,0.07194245
-70,8,0.02877698
-69,16,0.05755396
-68,4,0.01438849
-66,4,0.01438849
