-89,12,0.042704627
-88,10,0.035587188
-87,28,0.099644125
-86,20,0.071174376
-85,36,0.12811388
-84,28,0.099644125
-83,32,0.113879
-82,8,0.02846975
-81,20,0.071174376
-80,24,0.085409254
-79,8,0.02846975
-78,8,0.02846975
-77,4,0.014234875
-76,11,0.03914591
-75,12,0.042704627
-74,8,0.02846975
-73,8,0.02846975
-72,4,0.014234875
