-86,4,0.015503876
-85,4,0.015503876
-81,12,0.046511628
-80,8,0.031007752
-78,12,0.046511628
-77,16,0.062015504
-76,8,0.031007752
-75,36,0.13953489
-74,12,0.046511628
-73,12,0.046511628
-72,44,0.17054264
-71,24,0.093023255
-70,36,0.13953489
-69,4,0.015503876
-68,10,0.03875969
-67,12,0.046511628
-63,4,0.015503876
