-87,4,0.014705882
-84,4,0.014705882
-83,4,0.014705882
-80,4,0.014705882
-79,12,0.04411765
-78,12,0.04411765
-77,4,0.014705882
-76,20,0.073529415
-75,36,0.13235295
-74,44,0.16176471
-73,36,0.13235295
-72,24,0.0882353
-71,20,0.073529415
-70,12,0.04411765
-69,16,0.05882353
-68,16,0.05882353
-67,4,0.014705882
