-71,4,0.014705882
-70,4,0.014705882
-69,4,0.014705882
-68,12,0.04411765
-67,16,0.05882353
-65,16,0.05882353
-64,20,0.073529415
-62,36,0.13235295
-61,24,0.0882353
-60,32,0.11764706
-59,16,0.05882353
-58,24,0.0882353
-57,8,0.029411765
-56,24,0.0882353
-55,8,0.029411765
-54,12,0.04411765
-53,8,0.029411765
-52,4,0.014705882
